"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,56.9,56.9,43.1,"Herisau AR","Herisau (AR)","Herisau AR","Ja zur ""Ehe für alle"" in Herisau. Die Gemeinde hat die Vorlage mit 56,9 Prozent der Stimmen angenommen.","Le principe du ""mariage pour tous"", combattu par un référendum, passe la rampe à Herisau avec 56,9 pour cent de oui.","Da Herisau è arrivato un ""sì"" alle urne per il matrimonio per tutti. I cittadini hanno accolto il testo con il 56,9 percento dei voti."
3002,36.4,36.4,63.6,"Hundwil AR","Hundwil (AR)","Hundwil AR","Nein zur ""Ehe für alle"" in Hundwil: Mit 208 Nein- zu 119 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 63,6 Prozent.","Le principe du ""mariage pour tous"" ne convainc pas à Hundwil avec 63,6 pour cent de non. Cette modification du Code civil était combattue par un référendum.","A Hundwil i cittadini hanno respinto, con il 63,6 percento dei voti, il matrimonio per tutti."
3003,44.1,44.1,55.9,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Nein zum ""Ehe für alle"" in Schönengrund. Die Gemeinde hat die Vorlage mit 55,9 Prozent abgelehnt.","A Schönengrund, les habitants disent non à 55,9 pour cent au principe du ""mariage pour tous"". Un référendum avait été lancé contre cette modification du Code civil.","I cittadini di Schönengrund si sono espressi contro il matrimonio per tutti. Il testo è stato respinto con il 55,9 percento dei voti."
3004,46.3,46.3,53.7,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","In Schwellbrunn hat die ""Ehe für alle"" keine Mehrheit gefunden. Auf 53,7 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Schwellbrunn rejettent le principe du ""mariage pour tous"" avec 53,7 pour cent de non. Un référendum avait été lancé contre cette modification du Code civil.","Nel comune di Schwellbrunn il matrimonio per tutti è stato bocciato con il 53,7 percento dei voti."
3005,55.5,55.5,44.5,"Stein AR","Stein (AR)","Stein AR","Die Gemeinde Stein AR hat die ""Ehe für alle"" mit 55,5 Prozent angenommen.","A Stein (AR), les habitants disent oui à 55,5 au principe du ""mariage pour tous"". Cette modification du Code civil était combattue par un référendum.","Nel comune di Stein AR il matrimonio per tutti è stato approvato con il 55,5 percento dei voti."
3006,36.4,36.4,63.6,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","In Urnäsch hat die ""Ehe für alle"" keine Mehrheit gefunden. Auf 63,6 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants d'Urnäsch rejettent le principe du ""mariage pour tous"" avec 63,6 pour cent de non. Un référendum avait été lancé contre cette modification du Code civil.","Nel comune di Urnäsch il matrimonio per tutti è stato bocciato con il 63,6 percento dei voti."
3007,51.8,51.8,48.2,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","51,8 Prozent der Abstimmenden in der Gemeinde Waldstatt haben Ja gesagt zur ""Ehe für alle"".","C'est oui à 51,8 pour cent au principe du ""mariage pour tous"" à Waldstatt. Un référendum avait été lancé contre cette modification du Code civil.","Con il 51,8 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto il matrimonio per tutti."
3021,54,54,46,"Bühler AR","Bühler (AR)","Bühler AR","54 Prozent der Stimmbürgerinnen und Stimmbürger von Bühler haben die ""Ehe für alle"" angenommen.","Les habitants de Bühler valident avec 54 pour cent de oui le principe du ""mariage pour tous"".","A Bühler i cittadini hanno accolto, con il 54 percento dei voti, il matrimonio per tutti."
3022,58.3,58.3,41.7,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung der ""Ehe für alle"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 58,3 Prozent angenommen.","A Gais, les habitants sont favorables au principe du ""mariage pour tous"" avec  58,3 pour cent de oui. Un référendum avait été lancé contre cette modification du Code civil.","I cittadini di Gais si sono espressi a favore del matrimonio per tutti. Il testo è stato approvato con il 58,3 percento dei voti."
3023,65.8,65.8,34.2,"Speicher AR","Speicher (AR)","Speicher AR","65,8 Prozent der Stimmbürgerinnen und Stimmbürger von Speicher haben die ""Ehe für alle"" angenommen.","Les habitants de Speicher valident avec 65,8 pour cent de oui le principe du ""mariage pour tous"".","A Speicher i cittadini hanno accolto, con il 65,8 percento dei voti, il matrimonio per tutti."
