"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
301,63.8,63.8,36.2,"Aarberg BE","Aarberg (BE)","Aarberg BE","Mit 63,8 Prozent Ja hat sich Aarberg für den Klimaschutz-Artikel ausgesprochen.","Les habitants d'Aarberg approuvent avec 63,8 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
302,58.7,58.7,41.3,"Bargen BE","Bargen (BE)","Bargen BE BE","58,7 Prozent der Stimmbürgerinnen und Stimmbürger von Bargen BE haben dem Klimaschutzartikel zugestimmt.","A Bargen (BE), les habitants disent oui à 58,7 pour cent à l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
303,62.3,62.3,37.7,"Grossaffoltern BE","Grossaffoltern (BE)","Grossaffoltern BE","62,3 Prozent der Stimmbürgerinnen und Stimmbürger von Grossaffoltern haben dem Klimaschutzartikel zugestimmt.","A Grossaffoltern, les habitants disent oui à 62,3 pour cent à l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
304,55.8,55.8,44.2,"Kallnach BE","Kallnach (BE)","Kallnach BE","Kallnach hat den Klimaschutz-Artikel mit 55,8 Prozent angenommen.","Les habitants de Kallnach acceptent avec 55,8 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
305,50.6,50.6,49.4,"Kappelen BE","Kappelen (BE)","Kappelen BE","50,6 Prozent der Stimmbürgerinnen und Stimmbürger von Kappelen haben dem Klimaschutzartikel zugestimmt.","A Kappelen, les habitants disent oui à 50,6 pour cent à l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
306,71.5,71.5,28.5,"Lyss BE","Lyss (BE)","Lyss BE","Lyss hat den Klimaschutz-Artikel mit 71,5 Prozent angenommen.","Les habitants de Lyss acceptent avec 71,5 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
307,69.2,69.2,30.8,"Meikirch BE","Meikirch (BE)","Meikirch BE","Mit 69,2 Prozent Ja hat sich Meikirch für den Klimaschutz-Artikel ausgesprochen.","Les habitants de Meikirch approuvent avec 69,2 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
309,56.3,56.3,43.7,"Radelfingen BE","Radelfingen (BE)","Radelfingen BE","Radelfingen hat den Klimaschutz-Artikel mit 56,3 Prozent angenommen.","Les habitants de Radelfingen acceptent avec 56,3 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
310,55.6,55.6,44.4,"Rapperswil BE","Rapperswil (BE)","Rapperswil BE BE","Rapperswil BE hat den Klimaschutz-Artikel mit 55,6 Prozent angenommen.","Les habitants de Rapperswil (BE) acceptent avec 55,6 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
311,65.4,65.4,34.6,"Schüpfen BE","Schüpfen (BE)","Schüpfen BE","65,4 Prozent der Stimmbürgerinnen und Stimmbürger von Schüpfen haben dem Klimaschutzartikel zugestimmt.","A Schüpfen, les habitants disent oui à 65,4 pour cent à l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
312,51.9,51.9,48.1,"Seedorf BE","Seedorf (BE)","Seedorf BE BE","Mit 51,9 Prozent Ja hat sich Seedorf BE für den Klimaschutz-Artikel ausgesprochen.","Les habitants de Seedorf (BE) approuvent avec 51,9 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
321,55.4,55.4,44.6,"Aarwangen BE","Aarwangen (BE)","Aarwangen BE","Mit 55,4 Prozent Ja hat sich Aarwangen für den Klimaschutz-Artikel ausgesprochen.","Les habitants d'Aarwangen approuvent avec 55,4 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
322,33.1,33.1,66.9,"Auswil BE","Auswil (BE)","Auswil BE","Auswil hat den Klimaschutz-Artikel mit 66,9 Prozent abgelehnt.","Les habitants d'Auswil rejettent l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise avec 66,9 pour cent de non.",
323,49.2,49.2,50.8,"Bannwil BE","Bannwil (BE)","Bannwil BE","Nein zum Klimaschutzartikel in Bannwil: 50,8 Prozent haben die Vorlage abgelehnt.","Les habitants de Bannwil s'opposent à l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise avec 50,8 pour cent de non.",
324,49.3,49.3,50.7,"Bleienbach BE","Bleienbach (BE)","Bleienbach BE","Nein zum Klimaschutzartikel in Bleienbach: 50,7 Prozent haben die Vorlage abgelehnt.","Les habitants de Bleienbach s'opposent à l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise avec 50,7 pour cent de non.",
325,50,50,50,"Busswil bei Melchnau BE","Busswil bei Melchnau (BE)","Busswil bei Melchnau BE","Unentschieden in Busswil bei Melchnau bei der Abstimmung über den Klimaschutz-Artikel: Mit je 46 Stimmen halten sich die Befürworter und Gegner genau die Waage.","Egalité parfaite à Busswil bei Melchnau! Les électeurs de cette commune sont 46 à approuver l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise et 46 à le refuser.",
326,42.4,42.4,57.6,"Gondiswil BE","Gondiswil (BE)","Gondiswil BE","Gondiswil hat den Klimaschutz-Artikel mit 57,6 Prozent abgelehnt.","Les habitants de Gondiswil rejettent l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise avec 57,6 pour cent de non.",
329,66.3,66.3,33.7,"Langenthal BE","Langenthal (BE)","Langenthal BE","66,3 Prozent der Stimmbürgerinnen und Stimmbürger von Langenthal haben dem Klimaschutzartikel zugestimmt.","A Langenthal, les habitants disent oui à 66,3 pour cent à l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
331,56.6,56.6,43.4,"Lotzwil BE","Lotzwil (BE)","Lotzwil BE","Mit 56,6 Prozent Ja hat sich Lotzwil für den Klimaschutz-Artikel ausgesprochen.","Les habitants de Lotzwil approuvent avec 56,6 pour cent de oui l'ajout d'un article sur la protection du climat dans la Constitution cantonale bernoise.",
