"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1201,44.2,44.2,55.8,"Altdorf UR","Altdorf (UR)","Altdorf UR","Keine Mehrheit für die Stimmrechtsalter 16 in Altdorf UR. 55,8 Prozent haben sie verworfen.",,
1202,30.1,30.1,69.9,"Andermatt UR","Andermatt (UR)","Andermatt UR","Keine Mehrheit für die Stimmrechtsalter 16 in Andermatt. 69,9 Prozent haben sie verworfen.",,
1203,21.6,21.6,78.4,"Attinghausen UR","Attinghausen (UR)","Attinghausen UR","Keine Mehrheit für die Stimmrechtsalter 16 in Attinghausen. 78,4 Prozent haben sie verworfen.",,
1205,27.8,27.8,72.2,"Bürglen UR","Bürglen (UR)","Bürglen UR UR","Keine Mehrheit für die Stimmrechtsalter 16 in Bürglen UR. 72,2 Prozent haben sie verworfen.",,
1206,28.3,28.3,71.7,"Erstfeld UR","Erstfeld (UR)","Erstfeld UR","Erstfeld hat das Stimmrechtsalter 16 mit 71,7 Prozent abgelehnt.",,
1207,31.7,31.7,68.3,"Flüelen UR","Flüelen (UR)","Flüelen UR","Keine Mehrheit für die Stimmrechtsalter 16 in Flüelen. 68,3 Prozent haben sie verworfen.",,
1208,22.8,22.8,77.2,"Göschenen UR","Göschenen (UR)","Göschenen UR","Keine Mehrheit für die Stimmrechtsalter 16 in Göschenen. 77,2 Prozent haben sie verworfen.",,
1209,17.9,17.9,82.1,"Gurtnellen UR","Gurtnellen (UR)","Gurtnellen UR","Nein zum Stimmrechtsalter 16 in Gurtnellen: 82,1 Prozent haben die Vorlage abgelehnt.",,
1210,17.3,17.3,82.7,"Hospental UR","Hospental (UR)","Hospental UR","Das Stimmrechtsalter 16 ist in Hospental mit 43 zu 9 Stimmen abgelehnt worden.",,
1211,38.2,38.2,61.8,"Isenthal UR","Isenthal (UR)","Isenthal UR","Keine Mehrheit für die Stimmrechtsalter 16 in Isenthal. 61,8 Prozent haben sie verworfen.",,
1212,21,21,79,"Realp UR","Realp (UR)","Realp UR","Das Stimmrechtsalter 16 ist in Realp mit 49 zu 13 Stimmen abgelehnt worden.",,
1213,28.4,28.4,71.6,"Schattdorf UR","Schattdorf (UR)","Schattdorf UR","Nein zum Stimmrechtsalter 16 in Schattdorf: 71,6 Prozent haben die Vorlage abgelehnt.",,
1214,28,28,72,"Seedorf UR","Seedorf (UR)","Seedorf UR","Nein zum Stimmrechtsalter 16 in Seedorf UR: 72 Prozent haben die Vorlage abgelehnt.",,
1215,28.2,28.2,71.8,"Seelisberg UR","Seelisberg (UR)","Seelisberg UR","Keine Mehrheit für die Stimmrechtsalter 16 in Seelisberg. 71,8 Prozent haben sie verworfen.",,
1216,25.1,25.1,74.9,"Silenen UR","Silenen (UR)","Silenen UR","Keine Mehrheit für die Stimmrechtsalter 16 in Silenen. 74,9 Prozent haben sie verworfen.",,
1217,27.9,27.9,72.1,"Sisikon UR","Sisikon (UR)","Sisikon UR","Keine Mehrheit für die Stimmrechtsalter 16 in Sisikon. 72,1 Prozent haben sie verworfen.",,
1218,10.6,10.6,89.4,"Spiringen UR","Spiringen (UR)","Spiringen UR","Spiringen hat das Stimmrechtsalter 16 mit 89,4 Prozent abgelehnt.",,
1219,15.6,15.6,84.4,"Unterschächen UR","Unterschächen (UR)","Unterschächen UR","Unterschächen hat das Stimmrechtsalter 16 mit 84,4 Prozent abgelehnt.",,
1220,13.2,13.2,86.8,"Wassen UR","Wassen (UR)","Wassen UR","Keine Mehrheit für die Stimmrechtsalter 16 in Wassen. 86,8 Prozent haben sie verworfen.",,
