"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,29.6,29.6,70.4,"Herisau AR","Herisau (AR)","Herisau AR","Herisau hat die 99-Prozent-Initiative mit 70,4 Prozent abgelehnt.","L'initiative ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", ne passe pas la rampe à Herisau. La proposition de la Jeunesse socialiste recueille 70,4 pour cent de non.","Da Herisau è arrivato un ""no"" alle urne per l'iniziativa 99%. I cittadini hanno respinto il testo con il 70,4 percento dei voti."
3002,25.2,25.2,74.8,"Hundwil AR","Hundwil (AR)","Hundwil AR","Nein zur 99-Prozent-Initiative in Hundwil: Mit 241 Nein- zu 81 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 74,8 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Hundwil avec 74,8 pour cent de non.","A Hundwil i cittadini hanno respinto, con il 74,8 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
3003,13.7,13.7,86.3,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Nein zum 99-Prozent-Initiative in Schönengrund. Die Gemeinde hat das Volksbegehren mit 86,3 Prozent abgelehnt.","A Schönengrund, les habitants disent non à 86,3 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Schönengrund l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 86,3 percento dei voti."
3004,27.1,27.1,72.9,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","In Schwellbrunn hat die 99-Prozent-Initiative keine Mehrheit gefunden. Auf 72,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Schwellbrunn rejettent l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 72,9 pour cent de non.","Nel comune di Schwellbrunn l'Iniziativa""Sgravare i salari, tassare equamente il capitale"" è stata bocciata con il 72,9 percento dei voti."
3005,31.7,31.7,68.3,"Stein AR","Stein (AR)","Stein AR","Nein zum 99-Prozent-Initiative in Stein AR. Die Gemeinde hat das Volksbegehren mit 68,3 Prozent abgelehnt.","A Stein (AR), les habitants disent non à 68,3 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Stein AR l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 68,3 percento dei voti."
3006,23,23,77,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","In Urnäsch hat die 99-Prozent-Initiative keine Mehrheit gefunden. Auf 77 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants d'Urnäsch rejettent l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 77 pour cent de non.","Nel comune di Urnäsch l'Iniziativa""Sgravare i salari, tassare equamente il capitale"" è stata bocciata con il 77 percento dei voti."
3007,25.2,25.2,74.8,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","Keine Mehrheit für die 99-Prozent-Initiative in Waldstatt: Mit 546 Nein-Stimmen zu 184 Ja-Stimmen oder 74,8 Prozent hat die Gemeinde das Volksbegehren verworfen.","A Waldstatt, c'est non à 74,8 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Con il 74,8 percento di ""no"" i cittadini del comune di Waldstatt hanno bocciato l'Iniziativa ""Sgravare i salari, tassare equamente il capitale""."
3021,29.8,29.8,70.2,"Bühler AR","Bühler (AR)","Bühler AR","Nein zur 99-Prozent-Initiative in Bühler: Mit 254 Nein- zu 108 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 70,2 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Bühler avec 70,2 pour cent de non.","A Bühler i cittadini hanno respinto, con il 70,2 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
3022,32.6,32.6,67.4,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung die 99-Prozent-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,4 Prozent verworfen.","A Gais, les habitants sont défavorables à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 67,4 pour cent de non.","I cittadini di Gais si sono opposti all'iniziativa ""Sgravare i salari, tassare equamente il capitale"". Il testo è stato respinto con il 67,4 percento dei voti."
3023,33.9,33.9,66.1,"Speicher AR","Speicher (AR)","Speicher AR","Nein zur 99-Prozent-Initiative in Speicher: Mit 1'231 Nein- zu 630 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 66,1 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Speicher avec 66,1 pour cent de non.","A Speicher i cittadini hanno respinto, con il 66,1 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
